@RELATION	HoldHazard

@ATTRIBUTE 	a	NUMERIC
@ATTRIBUTE 	b	NUMERIC
@ATTRIBUTE 	classAttribute	{true, false}

@DATA
0.444476497032366, 0.1569440697560882, true
0.669960722043579, 0.418321790240638, false
0.1921667099355303, 0.9255548606636474, false
0.3431522907171306, 0.8560920768729798, false
0.6051421362500974, 0.2357789223387211, false
0.5122108049734486, 0.039237163114465234, false
0.26129323720335673, 0.9920308236746603, false
0.6780558682003923, 0.9196545809508764, true
0.05801204667315951, 0.9668997016697953, false
0.6575730338831365, 0.7387566293996883, true
0.6741515273841773, 0.11042843647241496, false
0.5002703610277341, 0.1046066316833002, false
0.8257863732937232, 0.33987783474671585, false
0.8973598362350047, 0.38158682263456745, false
0.41834444302115326, 0.1579067757019652, true
0.3191342883489816, 0.987110458945133, false
0.972093046376703, 0.7605755187696404, true
0.5315488543700241, 0.2689929052324942, false
0.5036271513797651, 0.39130655765728317, false
0.589205835246669, 0.9974477994822002, true
0.3829218519830613, 0.5729133269813912, false
0.8794802995391677, 0.1472756723739539, false
0.5536744878756054, 0.5070341090706443, true
0.3013130038335311, 0.5686644505920383, false
0.9040765562291903, 0.3687848020911536, false
0.20223649023019064, 0.3491224604225127, true
0.5058193784759867, 0.4441706755457212, false
0.2684889673872951, 0.15441629526349987, true
0.9010513070307202, 0.05877431737532246, false
0.16560969143604543, 0.6029875336671938, false
0.6101688521601621, 0.028462805698006632, false
0.3606990217031524, 0.7761733610592961, false
0.5577376600136748, 0.9263342955590501, true
0.22256461365505165, 0.295658729604825, true
0.16950364180643962, 0.8048505213669562, false
0.19226521864518775, 0.009937942309063974, true
0.48036845979190224, 0.13807823693521226, true
0.544101785126616, 0.22316631223620575, false
0.7113677779311125, 0.6561893174372786, true
0.015895083527725618, 0.5726332659406744, false
0.423104647622223, 0.43284571387957194, true
0.37742808903739555, 0.11519031440077676, true
0.5337543599120061, 0.05582214284021669, false
0.8272203895491645, 0.9183186634621429, true
0.2016715172088639, 0.9621955820531791, false
0.9603406419487983, 0.46812274330673154, false
0.8157937228570483, 0.051657875658825625, false
0.9337528006911887, 0.5043877815759205, true
0.11145048221804033, 0.504983602703691, false
0.3707302977301331, 0.4719407738190622, true
0.7348503561140136, 0.3294123023470614, false
0.4921618124135466, 0.6379059205977995, false
0.4164326612074176, 0.5286808828188426, false
0.940111065007011, 0.06604725150841506, false
0.28143484373591665, 0.9526679575244918, false
0.7677821517345739, 0.06224265318260125, false
0.7254405148946687, 0.8200892604885279, true
0.11008159574944132, 0.40923472688079543, true
0.7133367135116262, 0.6274090951267636, true
0.1202560287747454, 0.6941563415201002, false
0.3220238489204381, 0.6581098559642045, false
0.8606251596690936, 0.2989292161311268, false
0.8403850683732028, 0.5886879462079637, true
0.9692171703854375, 0.1714863702272269, false
0.7644363648758667, 0.7512211318389214, true
0.08915407578565426, 0.3248701259075415, true
0.5812426856238563, 0.4570786906372005, false
0.24392246752443902, 0.12160958644013464, true
0.3220989907935998, 0.4123227498919074, true
0.5692052020962647, 0.7923823213625707, true
0.4836401225218978, 0.6625751266221869, false
0.07073772741613671, 0.3108172486199089, true
0.06495630053230228, 0.6936012625472143, false
0.3676924770597094, 0.7003968420333363, false
0.14945607245812964, 0.2835885770608626, true
0.7023835484224302, 0.08476847638660578, false
0.672132230901864, 0.45407412765603083, false
0.8496227934543776, 0.30937632678329874, false
0.756049996171985, 0.3987019794009341, false
0.9428478608163658, 0.7601767189622359, true
0.2762914581133815, 0.5824681367062227, false
0.6491815484989535, 0.08430149588547098, false
0.11525368202579256, 0.29883676506359436, true
0.5718710247246721, 0.8778853611972492, true
0.9101124561365842, 0.8480886185088468, true
0.23609414334427858, 0.04787495264532915, true
0.9614274990121604, 0.15748846766071956, false
0.5229101103875747, 0.47748872399081743, false
0.37127874010982376, 0.10233562022390408, true
0.9561694405492139, 0.8290984663788146, true
0.40998807847023766, 0.006687479797292117, true
0.8184883935631071, 0.8036547494428224, true
0.5723942950335519, 0.8035232415105621, true
0.6749317432215897, 0.9423801109023671, true
0.7778132552410744, 0.11634102434821592, false
0.5168362665411954, 0.1043055604926223, false
0.6922297003429861, 0.08765842052166106, false
0.40324740129461734, 0.08232729369051361, true
0.2069306838628744, 0.12461296116694787, true
0.17372991796970394, 0.4308122077342452, true
0.694705002744954, 0.8578356530015386, true
